"id","vhf_id","tipo_equipo","marca","modelo","numero_serie","tecnologia","activo_fijo","estado","created_at"
736,68,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:31:35.652
737,68,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:36.401
738,68,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:31:37.322
739,68,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:38.244
740,68,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:31:39.164
741,68,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:40.049
742,69,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:31:41.114
743,69,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:42.034
744,69,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:31:43.054
745,69,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:44.067
746,69,Main,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:45.011
747,69,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:45.924
748,69,Main,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:47.070
749,69,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:47.908
750,69,Main,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:48.587
751,69,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:49.419
752,69,Main,Becker,TG-264,S/N,Analógico,,OK,2026-01-08 16:31:50.223
753,69,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:50.903
754,70,Main,Becker,TG-264,S/N,Analógico,,OK,2026-01-08 16:31:51.874
755,70,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:52.794
756,70,Main,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:53.706
757,70,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:54.536
758,70,Main,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:55.399
759,70,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:31:56.266
760,70,Main,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:31:57.089
761,70,Standby,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:31:58.009
762,70,Main,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:31:59.544
763,70,Standby,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:00.465
764,71,Main,Becker,TG-264,S/N,Analógico,,OK,2026-01-08 16:32:01.798
765,71,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:02.821
766,71,Main,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:03.644
767,71,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:04.567
768,71,Main,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:05.799
769,71,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:06.725
770,72,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:32:07.633
771,72,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:08.661
772,72,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:32:09.402
773,72,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:10.444
774,72,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:32:11.971
775,72,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:12.853
776,72,Main,R&S,XU251,S/N,Analógico,,OK,2026-01-08 16:32:13.986
777,72,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:14.777
778,72,Main,R&S,SU200,S/N,Analógico,,OK,2026-01-08 16:32:15.621
779,72,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:16.550
780,73,Main,R&S,XU4200,S/N,Analógico,,OK,2026-01-08 16:32:17.479
781,73,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:18.291
782,73,Main,R&S,XU4200,S/N,Analógico,,OK,2026-01-08 16:32:19.213
783,73,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:20.042
784,73,Main,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:20.888
785,73,Standby,Sin Equipo,Sin Equipo,S/N,,,OK,2026-01-08 16:32:21.694
786,74,Main,R&S,SU4200,S/N,IP,,OK,2026-01-08 16:32:22.606
787,74,Main,R&S,EU4200,S/N,IP,,OK,2026-01-08 16:32:23.506
788,74,Standby,R&S,SU4200,S/N,IP,,OK,2026-01-08 16:32:24.423
789,74,Standby,R&S,EU4200,S/N,IP,,OK,2026-01-08 16:32:25.156
790,74,Main,R&S,SU4200,S/N,IP,,OK,2026-01-08 16:32:25.861
791,74,Main,R&S,EU4200,S/N,IP,,OK,2026-01-08 16:32:26.600
792,74,Standby,R&S,SU4200,S/N,IP,,OK,2026-01-08 16:32:27.497
793,74,Standby,R&S,EU4200,S/N,IP,,OK,2026-01-08 16:32:28.353
794,75,Main,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:29.561
795,75,Standby,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:30.507
796,75,Main,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:31.508
797,75,Standby,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:32.452
798,76,Main,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:33.551
799,76,Standby,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:34.310
800,76,Main,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:35.306
801,76,Standby,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:36.105
802,77,Main,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:37.071
803,77,Standby,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:37.741
804,77,Main,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:38.659
805,77,Standby,R&S,XU4200,S/N,IP,,OK,2026-01-08 16:32:39.468
348,35,Main,R&S,XU4200,RTX 103110,IP,RTX 16234,OK,2026-01-08 16:25:13.223
390,40,Main,R&S,XU4200,RTX 103108,IP,RTX ----------------,OK,2026-01-08 16:25:52.963
